"Url"	"Sisu" 
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016031700319"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016031700318"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016031700317"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016031700316"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800315"	"1. Arvata välja linnavolikogu linnamajanduskomisjoni koosseisust Rain Suursaar.2. Kinnitada linnavolikogu linnamajanduskomisjoni liikmeks Riina Kallas.3. Otsus jõustub teatavakstegemisest.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800314"	"1. Määrata Ülejõe linnaosas Kvissentali tee T21, Lootsi tänav T22, Kvissentali tee T19 ja Kvissentali tee T9 katastriüksustel Tartu Linnavolikogu 11.06.2009 otsusega nr 516 kehtestatud Kvissentali tee 3, Kvissentali tee 5 ja Kvissentali tee 7 ning nende lähiala detailplaneeringu ja Tartu Linnavolikogu 22.09.1999 otsusega nr 358 kehtestatud Kvissentali piirkonna detailplaneeringu järgsele tänavale nimeks Madruse tänav (tänava skeem lisas).2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800313"	"1. Määrata Tähtvere linnaosas Tartu Linnavolikogu 26.06.2008. a otsusega nr 388 kehtestatud Fr. R. Kreutzwaldi 66 krundi detailplaneeringu järgsetele tänavatele järgmised nimed (tänavate skeem lisas):1) Roheline tänav (pos 1);2) Roheline põik (pos 2).2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800312"	"1. Lubada linnavalitsusel korraldada riigihange kahe surugaasil töötava sõiduauto liisimiseks kasutusrendi korras.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800311"	"1. Lubada Tartu Linnavalitsusel osaleda järgmistes projektides, mis esitatakse rahastamiseks Ettevõtluse Arendamise Sihtasutusele meetme ""Linnaliste piirkondade jätkusuutlik arendamine"" raames:1.1. ""Tartu Kesklinna Lastekeskuse lisarühmade rajamine"";1.2. ""Tartu Pepleri tn lasteaia rajamine"";1.3. ""Mõisavahe kergliiklustee"";1.4. ""Ilmatsalu tn kergliiklustee""; 1.5. ""Raudtee tänav - Ülenurme kergliiklustee""; 1.6. ""Ülenurme tänava kergliiklustee""; 1.7. ""Kroonuaia sild - Emajõe äärne - Aruküla tee kergliiklustee"";1.8. ""Tartu Lasteaia Ploomike lisarühmade rajamine"".2. Projekti ""Tartu Kesklinna Lastekeskuse lisarühmade rajamine"" heakskiitmisel summas 900 000 eurot, finantseerida projekti tegevusi summas 135 000 eurot.3. Projekti ""Tartu Pepleri tn lasteaia rajamine"" heakskiitmisel summas 3 000 000 eurot, finantseerida projekti tegevusi summas 450 000 eurot.4. Projekti ""Mõisavahe kergliiklustee"" heakskiitmisel summas 1 043 600 eurot, finantseerida projekti tegevusi summas 156 540 eurot.5. Projekti ""Ilmatsalu tn kergliiklustee"" heakskiitmisel summas 1 274 400 eurot, finantseerida projekti tegevusi summas 191 160 eurot.6. Projekti ""Raudtee tänav - Ülenurme kergliiklustee"" heakskiitmisel summas 2 055 000 eurot, finantseerida projekti tegevusi summas 308 250 eurot.7. Projekti ""Ülenurme tänava kergliiklustee"" heakskiitmisel summas 2 130 000 eurot, finantseerida projekti tegevusi summas 319 500 eurot.8. Projekti  ""Kroonuaia sild - Emajõe äärne - Aruküla tee kergliiklustee"" heakskiitmisel summas 914 400 eurot, finantseerida projekti tegevusi summas 137 160 eurot.9. Projekti  ""Tartu Lasteaia Ploomike lisarühmade rajamine"" heakskiitmisel summas 2 500 000 eurot, finantseerida projekti tegevusi summas 720 210 eurot.10. Lubada Tartu Linnavalitsusel korraldada punktis 1 nimetatud projektide elluviimiseks vajalikud riigihanked.11. Tartu linn tagab punktis 1 nimetatud projektide tulemusena loodud või soetatud vara säilimise ja avaliku kasutuse taotluses ning taotluse rahuldamise otsuses toodud eesmärkidel ja tingimustel viie aasta jooksul alates projekti abikõlblikkuse perioodi lõppemisest ning kohustub mitte sooritama selle vara osas tehinguid, mis annavad nimetatud aja jooksul mõnele isikule või asutusele põhjendamatu eelisseisundi.12. Delegeerida Tartu Linnavalitsusele Tartu linnapiirkonna jätkusuutliku arengu tegevuskava kinnitamine ning muutmine.13. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800310"	"1. Võõrandada otsustuskorras tasuta Tartu linna omandis olev Raatuse tn 118 kinnistu (katastritunnus 79501:002:0333, registriosa nr 3748950, pindala 78 219 m², sihtotstarve riigikaitsemaa 100%) Eesti Vabariigile.2. Linnavalitsusel lähtuda punktis 1 nimetatud maa tasuta võõrandamise lepingus Kaitseministeeriumi ja Tartu Linnavalitsuse esindajate kohtumisel 10. mail 2013. a kokku lepitud tingimustest. 3. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800309"	"1. Arvata Tartu Linnavolikogu 20. veebruari 2014. a otsusega nr 45 Tiigi tn 78 // 80 ja Kastani tn 43 kruntide detailplaneeringuks nimetatud detailplaneeringu alast välja Tiigi tn 78 // 80 krunt ning nimetada detailplaneering Kastani tn 43 krundi detailplaneeringuks.2. Võtta vastu Kastani tn 43 krundi detailplaneering vastavalt lisale.*3. Linnaplaneerimise ja maakorralduse osakonnal korraldada Kastani tn 43 krundi detailplaneeringu avalik väljapanek.4. Määrata avaliku väljapaneku ajaks 08.-22.03.2016 ja kohaks Tartu infokeskus raekojas.5. Linnaplaneerimise ja maakorralduse osakonnal korraldada:5.1. vähemalt nädal aega enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel. 5.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses raekojas.6. Otsus jõustub viiendal päeval pärast vastuvõtmist.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800308"	"1. Kehtestada Lina tn 4 // 6 // 7 // 8 // 9 // 11 // Aleksandri tn 32 krundi detailplaneering vastavalt lisale.*2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800307"	"1. Kehtestada Paju tn 1a krundi detailplaneering vastavalt lisale.*2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800306"	"1. Teha ettepanek läbirääkimiste alustamiseks Tartu, Ülenurme, Luunja, Tähtvere, Nõo ja Haaslava vallavolikogudele haldusterritoriaalse korralduse muutmise üle ühe omavalitsusüksuse moodustamiseks.2. Volitada linnavalitsust moodustama läbirääkimiste pidamiseks juhtrühma ja vajalikke töörühmasid. Linnavalitsusel kaasata juhtrühma ja töörühmade töösse linnavolikogu fraktsioonide ja linnavolikogus esindatud saadikurühmade esindajad.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016021800305"	"1. Anda Tartu linna aukodaniku nimetus ja sellega kaasnev Tartu Suurtäht järgmistele isikutele:1.1. Jaan Eha;1.2. Mart Kadastik;1.3. Tiia Toomet.2. Anda Tartu linna teenetemärk Tartu Täht järgmistele isikutele:2.1. Elena-Poznjak Kõlar;2.2. Väino Põllumäe;2.3. Urmas Siigur.3. Otsus jõustub 19. veebruaril 2016. a.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100304"	"1. Määrata Maarjamõisa linnaosas Ravila tn 14a // 14b // 14c katastriüksusele rajatud tänavale nimeks Wilhelm Ostwaldi tänav (tänava skeem lisas).2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100303"	"1. Muuta Tartu Linnavolikogu 25. juuni 2015. a otsuse nr 229 ""Loa andmine projektis ""Tartu raudteejaama arendamine ja ligipääsetavuse suurendamine"" osalemiseks"" punkti 2 ja sõnastada see järgmiselt:""2. Projekti kogumaksumus on 3 654 000 eurot, millest Tartu linna omafinantseering on 769 382 eurot.""2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100302"	"1. Kehtestada Tähe 19 ja Tähe 19a kruntide detailplaneering vastavalt lisale.*2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100301"	"1. Kehtestada Laulupeo pst 15 krundi detailplaneering vastavalt lisale.*2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100300"	"1. Kehtestada A. Haava tn 16 krundi detailplaneering vastavalt lisale.*2. Linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100299"	"1. Võtta vastu  Riia tn 1 krundi detailplaneering vastavalt lisale* järgmise märkusega:1.1. Riia tn 1 hoone neljanda korruse ehitusõiguse realiseerimise eelduseks on Riia tänava äärde kavandatud varikatuse väljaehitamine.2. Linnaplaneerimise ja maakorralduse osakonnal korraldada Riia tn 1 krundi detailplaneeringu avalik väljapanek.3. Määrata avaliku väljapaneku ajaks 09.02.-23.02.2016 ja kohaks Tartu infokeskus raekojas.4. Linnaplaneerimise ja maakorralduse osakonnal korraldada:4.1. vähemalt nädal aega enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel;4.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses Raekojas.5. Otsus jõustub viiendal päeval pärast vastuvõtmist.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100298"	"1. Võtta vastu Rebase tn 23a krundi ning lähiala detailplaneering vastavalt lisale* järgmise märkusega:1.1. planeeringu edasisel koostamisel tuleb suurima lubatud korterite arvu kavandamisel lähtuda põhimõttest, et korteri kohta peab olema tagatud 1,2 parkimiskohta.2. Linnaplaneerimise ja maakorralduse osakonnal korraldada Rebase tn 23a krundi ning lähiala  detailplaneeringu avalik väljapanek.3. Määrata avaliku väljapaneku ajaks 09.02.-23.02.2016 ja kohaks Tartu infokeskus raekojas.4. Linnaplaneerimise ja maakorralduse osakonnal korraldada:4.1. vähemalt üks nädal enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel;4.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses raekojas.5. Otsus jõustub viiendal päeval pärast vastuvõtmist.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2016012100297"	"1. Lubada linnavalitsusel võõrandada otsustuskorras tasuta Tartu Ülikoolile (registrikood 74001073) Tartu linna omandis olev Narva mnt 10 kinnistu (registriosa nr 153703, katastritunnus 79514:008:0002, sihtotstarve ärimaa) ja Narva mnt 2b kinnisasjast (registriosa nr 5132903, pindala 37 471 m², sihtotstarve üldkasutatav maa) ligikaudu 1621 m² suurune maaüksus. 2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015121700296"	"1. Lõpetada Tartu linna osalemine Tartu Elamuhalduse ASis.2. Linnavalitsusel võõrandada Tartu Elamuhalduse ASi aktsiad Tartu linnavara eeskirjas sätestatud korras.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015121700295"	"1. Lubada linnavalitsusel sõlmida OÜga Tartu Veekeskus Turu tn 10 kinnistu, põhivara ja inventari rendileping tähtajaga 01.01.2016 kuni 31.12.2026 tingimusel, et OÜ Tartu Veekeskus kohustub omal kulul renoveerima hoone ventilatsioonisüsteemi ja ehitama heitvee soojustagastussüsteemi hiljemalt 31.12.2016 koos kohustusega lepingu lõppedes anda tehtud investeering tasuta üle Tartu linnale.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015121700294"	"1. Lubada linnavalitsusel võõrandada otsustuskorras Lõunakeskus OÜle (registrikood 10667873) Tartu linna omandis olevast Riia tänav T179 katastriüksusest (katastritunnus 79505:001:0058) 960 m² suurune maaosa koos selle oluliste osadega hinnaga 38 700 eurot (millele lisandub käibemaks), mis tasutakse enne müügilepingu sõlmimist.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015121700293"	"1. Sõlmida kolmepoolne haldusleping tähtajaga viis aastat Julianus Inkasso OÜga ja Pappila Penkkala Group OYga Soome Vabariigis registreeritud sõidukitele tehtud viivistasu otsuste kolmanda eksemplari edastamiseks.2. Pikendada 17. mail 2013. a Julianus Inkasso OÜga ja UABiga Julianus Inkasso ning Julianus Inkasso OÜga ja SIAga Julianus Inkasso Latvija vahel viivistasu otsuse kolmanda eksemplari edastamiseks sõlmitud kolmepoolsete halduslepingute tähtaega kuni 31. detsembrini 2020. a.3. Volitada Tartu Linnavalitsust sõlmima punktis 1 nimetatud halduslepingut ja punktis 2 nimetatud halduslepingute pikendamise kokkuleppeid.4. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015121700292"	"1. Lubada Tartu Linnavalitsusel osaleda projektis ""Põhimaanteid E263 Tallinn-Tartu-Luhamaa ja T3 Jõhvi-Tartu-Valga ühendava Tartu idapoolse ringtee 3. ehitusala ehitamine"".2. Projekti heakskiitmisel summas 8 160 000 eurot finantseerida projekti tegevusi summas 1 224 000 eurot.3. Lubada linnavalitsusel korraldada riigihanked Tartu idapoolse ringtee 3. ehitusala (lõigus Lammi tänav kuni Räpina maantee) projekteerimiseks, ehitamiseks ja omanikujärelevalve teenuse tellimiseks.4. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015121700291"	"1. Anda OÜle Lõuna Jää toetust 165 000 eurot aastas aastatel 2017-2024 täiendava liuvälja rajamise ning olemasoleva Lõunakeskuse siseliuvälja ja uue liuvälja hooldamise kulude katteks.2. Linnavalitsusel korraldada koostöölepingu sõlmimine OÜga Lõuna Jää liuväljade kasutamise tingimustes kokkuleppimiseks.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300290"	"1. Arvata välja linnavolikogu linnamajanduskomisjoni koosseisust Triin Veber tema avalduse alusel.2. Otsus jõustub teatavakstegemisest.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300289"	"1. Määrata Ülejõe linnaosas Kvissentali tee T7 katastriüksusele Tartu Linnavolikogu 11. juuni 2009. a otsusega nr 516 kehtestatud Kvissentali tee 3, Kvissentali tee 5 ja Kvissentali tee 7 ning nende lähiala detailplaneeringu järgsele tänavale nimeks Talmani tänav (tänava skeem lisas).2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300288"	"1. Määrata alates 1. jaanuarist 2016. a Tartu linna vee-ettevõtja tegevuspiirkonnas vee-ettevõtjaks aktsiaselts Tartu Veevärk (registrikood 10151668) tähtajaga 15 aastat.2. Vee-ettevõtja ülesanne on Tartu linnas ühisveevärgi kaudu klientide kinnistute veevärgi varustamine veega ning kinnistute kanalisatsioonist reo-, sademe- ja drenaaživee ning muu pinnase- ja pinnavee ühiskanalisatsiooni vastuvõtmine ja puhastamine. Vee-ettevõtja on üldist majandushuvi pakkuvaid teenuseid osutav ettevõtja Euroopa Komisjoni otsuse 2012/21/EL tähenduses.3. Punktis 2 nimetatud ülesande rahastamine toimub klientidele realiseeritud vee- ja kanalisatsiooniteenuste (sealhulgas ülereostustasude) ja projektitoetuste arvelt.4. Järelevalvet haldusülesande täitmise üle teeb Tartu Linnavalitsus.5. Vee-ettevõtja on kohustatud linnavalitsusele esitama auditeeritud majandusaasta aruande.6. Ühisveevärgi ja -kanalisatsiooniteenuse pakkumise peatamisel või lõpetamisel tagatakse haldusülesande täitmine ühisveevärgi ja –kanalisatsiooni seaduse kohaselt.7. Otsus jõustub teatavakstegemisest.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300287"	"1. Muuta Tartu Linnavolikogu 4. detsembri 2014. a otsuse nr 156 ""Kohalike teede nimekiri"" lisa järgmiselt:1.1. muuta tabeli punkti 814 ja märkida Västriku tn 8a juurdepääsutee pikkuseks 0 m;1.2. täiendada tabelit järgmiselt:1039.7951242Lubja tn 2a juurdepääs261040.7951243Sõpruse pst, Sõpruse pst - Ihaste tee ühendustee3701041.7951244Sanatooriumi tn, Sanatooriumi tn - Ravila tn ühendustee5012. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300286"	"1. Sõlmida Luunja vallaga haldusleping Luunja vallas elavatele lastele lasteaiakoha võimaldamiseks Tartu Lasteaias Mõmmik.2. Volitada punktis 1 nimetatud halduslepingut allkirjastama abilinnapea Tiia Teppan.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300285"	"1. Lubada Tartu Linnavalitsusel osaleda projektis ""OSIRYS"", mida rahastatakse Euroopa Liidu Teadusuuringute Seitsmendast  Raamprogrammist.2. Projektis Tartu linna osa kogumaksumuse korral summas 432 881 eurot finantseerida projekti tegevusi summas 166 499 eurot.3. Lubada linnavalitsusel korraldada punktis 1 nimetatud projekti elluviimiseks vajalikud riigihanked.4. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300284"	"1. Lubada linnavalitsusel võõrandada otsustuskorras Eesti Energia Aktsiaseltsile (registrikood 10421629) Tartu linna omandis olevast Tähe tänav T133 kinnistust (kinnistusraamatu registriosa nr 5488103) 1304 m² suurune kinnistuosa koos selle oluliste osadega hinnaga 58 902 eurot (millele lisandub käibemaks), mis tasutakse enne müügilepingu sõlmimist.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300283"	"1. Võtta vastu Tähe 19 ja Tähe 19a kruntide detailplaneering vastavalt lisale.*2. Linnaplaneerimise ja maakorralduse osakonnal korraldada Tähe 19 ja Tähe 19a kruntide detailplaneeringu avalik väljapanek.3. Määrata avaliku väljapaneku ajaks 18.12.2015 - 04.01.2016 ja kohaks Tartu infokeskus raekojas.4. Linnaplaneerimise ja maakorralduse osakonnal korraldada:4.1. vähemalt nädal aega enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel. 4.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses raekojas.5. Otsus jõustub viiendal päeval pärast vastuvõtmist.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300282"	"1. Võtta vastu A. Haava tn 16 krundi detailplaneering vastavalt lisale.*2. Linnaplaneerimise ja maakorralduse osakonnal korraldada A. Haava tn 16 krundi detailplaneeringu avalik väljapanek.3. Määrata avaliku väljapaneku ajaks 18.12.2015 - 04.01.2016 ja kohaks Tartu infokeskus raekojas.4. Linnaplaneerimise ja maakorralduse osakonnal korraldada:4.1. vähemalt nädal aega enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel. 4.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses raekojas.5. Otsus jõustub viiendal päeval pärast vastuvõtmist.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300281"	"1. Kehtestada  Riia tn 193 krundi ja lähiala detailplaneering vastavalt lisale.*2. Linnavalitsusel korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist. 4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul, arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi.* lisa asub linnaplaneerimise ja maakorralduse osakonnasVladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015120300280"	"1. Tunnistada osaliselt kehtetuks 1. veebruari 2001. a otsusega nr 281 kehtestatud Lai 11, 13, 15 ning Lutsu 4, 8, 10 kruntide detailplaneering Lutsu tn 12 krundi osas.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200279"	"1. Kinnitada linnavolikogu rahanduskomisjoni liikmeks Taavi Toomere.2. Otsus jõustub teatavakstegemisest.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200278"	"1. Arvata välja linnavolikogu linnavarakomisjoni koosseisust Ester Veskimets tema avalduse alusel.2. Kinnitada linnavolikogu linnavarakomisjoni liikmeks Kalle Pilt.3. Otsus jõustub teatavakstegemisest.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200277"	"1. Määrata Ujula-Kvissentali asumis Tartu Linnavolikogu 14. märtsi 2013. a otsusega nr 453 kehtestatud Ranna tee ja Lubja tänava piirkonna detailplaneeringu järgse tänava (asukoht on näidatud lisas toodud asendiplaanil) nimeks Ujula põik.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200276"	"1. Kinnitada vastavalt lisale Sihtasutuse Tartu Eluasemefond põhikirja uus redaktsioon, mis jõustub vastava kande tegemisest äriregistris.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200275"	"1. Lubada linnavalitsusel korraldada eelarveaastat ületavaid riigihankeid Tartu linna teede projekteerimiseks.2. Lubada otsuse punktis 1 nimetatud riigihangete tulemusena sõlmida kuni kaheaastaseid hankelepinguid.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200274"	"1. Lubada linnavalitsusel korraldada riigihange Tartu linna bussidepoo ja busside tankimistaristu ehitusprojekti koostamise ja ehitustööde teostamise tellimiseks.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
"http://info.raad.tartu.ee/webaktid.nsf/web/viited/VOLO2015111200273"	"1. Lubada Tartu Linnavalitsusel korraldada riigihange Tartu linna tänavate aastaringsete hooldustööde tellimiseks aastatel 2016-2021.2. Otsus jõustub viiendal päeval pärast vastuvõtmist.Vladimir Šokman"
