"Url"	"Sisu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D390026B18E?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""K. E. von Baeri tn 4 krundi detailplaneeringu kehtestamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D570045ED90?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kalevi tn 52 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5D004553CB?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Sihtasutuse Tartu Teaduspark detailplaneeringu osaline kehtetuks tunnistamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D47003C6930?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “Kroonuaia tn 38 // 40 krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D48002FDCBE?OpenDocument"	"Esitada volikogule eelnõu: ""Loa andmine riigihanke ""Tartu  linna haldushoonete  koristusteenus ostmine 01.01.2015 - 31.12.2016. a"" korraldamiseks"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5000400A9A?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine projekti ""Tartu linnas asuvate Nõukogude Liidu aegsete sõjaväelennujaama hoonete lammutamine 3. etapp"" käigus teostatavate lammutustööde riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember;3. linnavarade osakonnal viia läbi riigihange pärast volikogu poolt riigihanke korraldamiseks loa andmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5F003871EB?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine riigihankel ""Tartus, Akadeemia 2 Kesklinna Lastekeskuse rekonstrueerimine"" hankelepingu sõlmimiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D55005A001B?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine OÜga Tartu Veekeskus ning Tervise- ja spordiklubiga ARENA ujula kasutamise lepingute sõlmimiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D4A00407F6D?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine riigihanke Tartu linna lastehoidudele toitlustusteenuse ostamine perioodil 01.01.2015 kuni 31.12.2017 korraldamiseks"" eelnõu.2. Ettekandjaks linnavolikogus määrata Tiia Teppan"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D46002E3F1D?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Tartu Hooldekodule pesupesemisteenuse tellimiseks riigihanke korraldamiseks"" eelnõu.2. Ettekandjaks linnavolikogus määrata Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5C002B03F7?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Rebase tn 18a kinnistule hoonestusõiguse seadmine"" eelnõu;2. ettekandjaks linnavolikogus määrata Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D41002A35A9?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “  Pikk tn 56 krundi detailplaneeringu kehtestamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED003E8883?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Staadioni 61 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFD002A8EDE?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Ranna pst 36 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5000260A3E?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kitsas tn 5 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D500046662C?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kabeli tn 11 krundi detailplaneeringu menetluse lõpetamine ja Tartu Linnavolikogu 10.05.2012 otsuse nr  359 kehtetuks tunnistamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D46002AF70D?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine OÜga PROKTER sõlmitud üürilepingu muutmiseks"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D480036686E?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke  „Toiduainete hankimine Tartu Kutsehariduskeskusele 2015-2018 aastaks” korraldamiseks” eelnõu;2. Ettekandjaks linnavolikogus määrata Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D42003336DA?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu Linnavolikogu 8. oktoobri 2009. a otsuse nr 582 ""Tartu Lastekunstikooli põhimäärus"" kehtetuks tunnistamine"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE5004532AA?OpenDocument"	"1. esitada linnavolikogule otsuse  ""Parkimis- ja liiklusjärelevalve teostamine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D260038F937?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse  ""Loa andmine riigihanke ""Prügivedu Tartu linna kalmistutel ajavahemikul 01.01.2015-31.12.2017"" korraldamiseks"" eelnõu.2. Ettekandjaks linnavolikogus määrata ..."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D39003C3320?OpenDocument"	"1. esitada Tartu Linnavolikogule otsuse “Tartu linna jäätmekava 2015-2020 suunamine avalikule väljapanekule” eelnõu; 2. ettekandjaks Tartu Linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D270047DE3B?OpenDocument"	"Tartu Linnavolikogule otsuse ""Kalevi tn 47, Kalevi tn 51 ja Päeva tn 23 // 25 kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D25002696C9?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Rebase tn 18a krundi detailplaneeringu kehtestamine"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C85004868B4?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Detailplaneeringute osaline kehtetuks tunnistamine Sangla tänava osas"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D30002CFD7B?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu teemaplaneeringu ""Vabaplaneeringuga alade parkimispõhimõtted"" kehtestamine"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D2A0025BD62?OpenDocument"	"1. Võtta Tartu Linnavolikogu menetlusest tagasi Tartu Linnavalitsuse 12.06.2014 istungi protokolli nr 33  kohaselt esitatud otsuse ""Teemaplaneeringu ""Supilinna linnaosa miljööväärtusega hoonestusala kaitse- ja kasutamistingimuste ning linnaosa maa- ja veealade üldiste kasutamis- ja ehitustingimuste täpsustamine ning täiendamine"" kehtestamine"" eelnõu.2. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Teemaplaneeringu ""Supilinna linnaosa miljööväärtusega hoonestusala kaitse- ja kasutamistingimuste ning linnaosa maa- ja veealade üldiste kasutamis- ja ehitustingimuste täpsustamine ning täiendamine"" kehtestamine"" eelnõu.3. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDD004DD02A?OpenDocument"	"1. 1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Tiigi tn 61 a krundi detailplaneeringu kehtestamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBD002C36EE?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Turu tn 18 krundi osa detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE60044C581?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Nõmme tn 17a ja Nõmme tn 17b kruntide detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE4002503E4?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""K. E. von Baeri tn 4 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDE0021511D?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Rebase tn 18a krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C92003177B8?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Fr. R. Kreutzwaldi tn 1b krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED001E477B?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Ränilinna linnaosa üldplaneeringu kehtestamine"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE500298E34?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Maa-alade Turu tn 20a, Turu tn 20, Siili tn 14a,  Ilmatsalu tn 18c/3 ja Kopli tn 1b munitsipaalomandisse taotlemine"" eelnõu.2. ettekandjaks linnavolikogus määrata linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CEF003CDD53?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke „Kohustuslik ujumisõpetus Tartu linna 2. klassi õpilastele” korraldamiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED004E09A9?OpenDocument"	"Esitada volikogule eelnõu: ""Loa andmine Tartu Linnavalitsuse sotsiaalabi osakonna Annelinna piirkonnakeskuse ehitustööde tellimise ja sisustuse ostu riigihangete korraldamiseks""."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CEE00255FB8?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Robin Kinnisvara OÜga ning WESICO PROJECT OÜga äriruumi üürilepingu sõlmimiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD800701F14?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine arvutite rentimiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata linnasekretär Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE0002923EC?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine nõustamisteenuse tellimiseks riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CB4003B22FB?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Tartu Linnavolikogu otsuste kehtetuks tunnistamine” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE6003975BC?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna arengukava muutmisettepanekute ja eelarvestrateegia projekti heakskiitmine ja avalikule väljapanekule suunamine"" eelnõu2. Ettekandjateks linnavolikogus määrata abilinnapead Jarno Laur ja Kajar Lember"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE40049EC88?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine puuetega laste sotsiaaltranspordi teenuse tellimiseks riigihanke korraldamiseks"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE400414AB9?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine laste nõustamisteenuse tellimiseks riigihanke korraldamiseks"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE000277EA7?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine viipekeele tõlketeenuse tellimiseks 2015-2016. a riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE000282E3F?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse  ""Loa andmine  isikliku abistaja teenuse tellimiseks 2015-2017. a riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE00028E103?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine eakate ja puuetega isikute päevakeskuse teenuse tellimiseks 2015-2016. a riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Vladimir Šokman."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDE0044038C?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Capital Atlantic OÜga ning Rünno ja Aira Lõhmusega äriruumi üürilepingu sõlmimiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD6003FB929?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna 2013. a majandusaasta aruanne ja Tartu linna arengukava 2013.a ülesannete täitmise aruanne""   eelnõu;2. Majandusaasta aruande ettekandjaks linnavolikogus määrata Kajar Lember.3. Tartu linna arengukava 2013. a ülesannete täitmise aruande ettekandjaks linnavolikogus määrata Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C5C00448510?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “Herne tn 45a ja Marja tn 26 kruntide  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC9002D761B?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Saekoja 5 ja Nõva 14 kruntide detailplaneeringu kehtetuks tunnistamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA1002FF708?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Mäe 28 detailplaneeringu osaline kehtetuks tunnistamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA80027E62A?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu,  ülevaatamise tulemused"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A002EA624?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Noortekeskuse teenuse osutamine halduslepingu alusel"" eelnõu.2. määrata linnavolikogus ettekandjaks abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC40045FAF1?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine korporatsiooniga Fraternitas Liviensis üürilepingu sõlmimiseks"" eelnõu;2. Ettekandjaks volikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBB003F1DF6?OpenDocument"	"Esitada volikogule eelnõu: ""Loa andmine riigihanke ""Riigihange ""Elektrienergia ostmine Tartu linnale 01.01.2015 kuni 31.12.2015"""" korraldamiseks"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C14002D0F55?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Pikk tn 56 krundi   detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA10048AEFD?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Filosoofi tn 9 krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CB70045186F?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Aardla tn 23e // Aardla tn 23h krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine ning keskkonnamõju strateeglilse hindamise algatamata jätmine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA7006ABBD8?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Tartu Linnavolikogu 23. jaanuari 2014. a otsuse nr 41 „Tartu Lasteaia Päkapikk ja Tartu Lastesõime Mesipuu ümberkorraldamine” muutmine” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257CAF00633702?OpenDocument"	"1. esitada linnavolikogule otsuse  ""Euroopa Parlamendi valimisteks jaoskonnakomisjonide moodustamine"" eelnõu;2. ettekandjaks linnavolikogus määrata linnasekretär Jüri Mölder."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C970040653D?OpenDocument"	"1. lubada linnamajanduse osakonnal korraldada riigihange Kesk kaare tänava projekteerimiseks;2. esitada linnavolikogule otsuse""Loa andmine Kesk kaare tänava rekonstrueerimiseks riigihanke korraldamiseks"" eelnõu;3. Ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C91003228E7?OpenDocument"	"1. esitada Tartu Linnavolikogule otsuse “Loa andmine Tartu linna liikluskorraldusvahendite operatiivsete paigaldustööde teostaja leidmiseks riigihanke korraldamiseks“ eelnõu2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C900034474E?OpenDocument"	"1. Kiita heaks ja esitada linnavolikogule otsuse ""Halduslepingu sõlmimine Muinsuskaitseametiga riiklike muinsuskaitsealaste kohustuste täitmise kohta Tartu linnas"" eelnõu;2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C74004AC0FD?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kalevi tn 25 // 25a krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA50076AF5E?OpenDocument"	"esitada linnavolikogule otsuse ""Tartu Linnavalitsuse kinnitamine"" eelnõu."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA50076726C?OpenDocument"	"esitada linnavolikogule otsuse ""Tartu linnapea valimine"" eelnõu."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8F00776AB5?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine õppeasutuste õppekeskkonna arendamise projektis osalemiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C77002362FA?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tasuta sõidu õiguse andmine avalikel üritustel osalejatele"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8C00211332?OpenDocument"	"1. Saata Tartu Linnavolikogule eelnõu ""Loa andmine riigihanke ""Võidu silla remont koos projekteerimisega"" korraldamiseks"".2. Ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8B0048D6F0?OpenDocument"	"1. kiita heaks ja esitada Tartu  Linnavolikogule otsuse ""Loa andmine riigihanke ""Anne kanali avaliku WC ost ja paigaldus"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8A002F25C1?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna jäätmekava aastateks 2015-2020 koostamise algatamine"" eelnõu;.2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C66002ACD0F?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu teemaplaneeringu ""Vabaplaneeringuga alade parkimispõhimõtted"" vastuvõtmine ning teemaplaneeringu ja keskkonnamõju strateegilise hindamise aruande avalikule väljapanekule suunamine"""" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C5C002FDA6F?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Pargi tn 11 krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C710033817B?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Tiigi tn 61a krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C63002E0EA3?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tulika tn 1, N. Lunini tn 12, N. Lunini tn 14, N. Lunini tn 16 ja lähiala detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
